env,metric,agent_a,agent_b,mean_a,ci_a,mean_b,ci_b,diff,cohens_d,t_stat,p_raw,significant_hb
DIAGNOSIS EXPERIMENT (N=16),Reward,EFE,Thompson,-13.833333333333334,"[-15.863, -11.920]",-15.32,"[-17.370, -13.347]",1.4866666666666664,0.05967569270595011,1.0336133174357305,0.30152557546502134,False
DIAGNOSIS EXPERIMENT (N=16),Success,Myopic,Planning,0.4116666666666667,"[0.372, 0.450]",0.7916666666666666,"[0.758, 0.825]",-0.37999999999999995,-0.8415327325193463,-14.575774489557778,2.0018677138401536e-44,True
DIAGNOSIS EXPERIMENT (N=16),Success,Myopic,InfoGain,0.4116666666666667,"[0.372, 0.450]",0.40166666666666667,"[0.363, 0.440]",0.010000000000000009,0.02034190510862433,0.3523321317088224,0.7246511645682969,False
DIAGNOSIS EXPERIMENT (N=16),Success,Myopic,InfoGain-Tuned,0.4116666666666667,"[0.372, 0.450]",0.985,"[0.975, 0.993]",-0.5733333333333333,-1.5981475963000684,-27.680728347857936,8.72692483032673e-131,True
DIAGNOSIS EXPERIMENT (N=16),Success,Myopic,Planning+IG,0.4116666666666667,"[0.372, 0.450]",0.9866666666666667,"[0.977, 0.995]",-0.575,-1.607867790215167,-27.84908704506166,5.0585668417245234e-132,True
DIAGNOSIS EXPERIMENT (N=16),Success,Myopic,EpistemicOnly,0.4116666666666667,"[0.372, 0.450]",0.0,"[0.000, 0.000]",0.4116666666666667,1.1819902870649022,20.472672312493327,4.0941058659618715e-80,True
DIAGNOSIS EXPERIMENT (N=16),Success,Myopic,EFE,0.4116666666666667,"[0.372, 0.450]",0.7966666666666666,"[0.763, 0.828]",-0.38499999999999995,-0.8557025385306667,-14.821202729007794,9.290742766607006e-46,True
DIAGNOSIS EXPERIMENT (N=16),Success,Myopic,Thompson,0.4116666666666667,"[0.372, 0.450]",0.7766666666666666,"[0.743, 0.808]",-0.36499999999999994,-0.7999821647358638,-13.856097544714515,1.323205505350536e-40,True
DIAGNOSIS EXPERIMENT (N=16),Success,Planning,InfoGain,0.7916666666666666,"[0.758, 0.825]",0.40166666666666667,"[0.363, 0.440]",0.38999999999999996,0.8656651329412709,14.993759925951476,1.0507360129367701e-46,True
DIAGNOSIS EXPERIMENT (N=16),Success,Planning,InfoGain-Tuned,0.7916666666666666,"[0.758, 0.825]",0.985,"[0.975, 0.993]",-0.19333333333333336,-0.6444344829422152,-11.161932666052955,1.3625331815751071e-27,True
DIAGNOSIS EXPERIMENT (N=16),Success,Planning,Planning+IG,0.7916666666666666,"[0.758, 0.825]",0.9866666666666667,"[0.977, 0.995]",-0.19500000000000006,-0.6529386396293968,-11.309228980630209,3.0134372763271016e-28,True
DIAGNOSIS EXPERIMENT (N=16),Success,Planning,EpistemicOnly,0.7916666666666666,"[0.758, 0.825]",0.0,"[0.000, 0.000]",0.7916666666666666,2.754511450935235,47.70953783050094,3.0050535004072516e-279,True
DIAGNOSIS EXPERIMENT (N=16),Success,Planning,EFE,0.7916666666666666,"[0.758, 0.825]",0.7966666666666666,"[0.763, 0.828]",-0.0050000000000000044,-0.012356697416495064,-0.21402427739124533,0.8305645455177997,False
DIAGNOSIS EXPERIMENT (N=16),Success,Planning,Thompson,0.7916666666666666,"[0.758, 0.825]",0.7766666666666666,"[0.743, 0.808]",0.015000000000000013,0.03643659440001383,0.6311003275560358,0.5280953105498334,False
DIAGNOSIS EXPERIMENT (N=16),Success,InfoGain,InfoGain-Tuned,0.40166666666666667,"[0.363, 0.440]",0.985,"[0.975, 0.993]",-0.5833333333333333,-1.631960412264264,-28.26638349982756,4.282300369794186e-135,True
DIAGNOSIS EXPERIMENT (N=16),Success,InfoGain,Planning+IG,0.40166666666666667,"[0.363, 0.440]",0.9866666666666667,"[0.977, 0.995]",-0.585,-1.64184277278231,-28.437551004987245,2.337862737052653e-136,True
DIAGNOSIS EXPERIMENT (N=16),Success,InfoGain,EpistemicOnly,0.40166666666666667,"[0.363, 0.440]",0.0,"[0.000, 0.000]",0.40166666666666667,1.1577481103822969,20.05278549548999,2.3477215305575232e-77,True
DIAGNOSIS EXPERIMENT (N=16),Success,InfoGain,EFE,0.40166666666666667,"[0.363, 0.440]",0.7966666666666666,"[0.763, 0.828]",-0.39499999999999996,-0.8799629115606938,-15.241404715993603,4.4685316218355977e-48,True
DIAGNOSIS EXPERIMENT (N=16),Success,InfoGain,Thompson,0.40166666666666667,"[0.363, 0.440]",0.7766666666666666,"[0.743, 0.808]",-0.37499999999999994,-0.8237512695051817,-14.267790515823378,8.97157759696929e-43,True
DIAGNOSIS EXPERIMENT (N=16),Success,InfoGain-Tuned,Planning+IG,0.985,"[0.975, 0.993]",0.9866666666666667,"[0.977, 0.995]",-0.0016666666666667052,-0.014091646705720457,-0.24407448056618428,0.8072149284697212,False
DIAGNOSIS EXPERIMENT (N=16),Success,InfoGain-Tuned,EpistemicOnly,0.985,"[0.975, 0.993]",0.0,"[0.000, 0.000]",0.985,11.45052157958075,198.32885148997693,0.0,True
DIAGNOSIS EXPERIMENT (N=16),Success,InfoGain-Tuned,EFE,0.985,"[0.975, 0.993]",0.7966666666666666,"[0.763, 0.828]",0.18833333333333335,0.6329701111209833,10.963363921340614,1.0159694226432692e-26,True
DIAGNOSIS EXPERIMENT (N=16),Success,InfoGain-Tuned,Thompson,0.985,"[0.975, 0.993]",0.7766666666666666,"[0.743, 0.808]",0.20833333333333337,0.6785259854274954,11.752414810161618,2.9287205967105293e-30,True
DIAGNOSIS EXPERIMENT (N=16),Success,Planning+IG,EpistemicOnly,0.9866666666666667,"[0.977, 0.995]",0.0,"[0.000, 0.000]",0.9866666666666667,12.155382895381507,210.5374076025446,0.0,True
DIAGNOSIS EXPERIMENT (N=16),Success,Planning+IG,EFE,0.9866666666666667,"[0.977, 0.995]",0.7966666666666666,"[0.763, 0.828]",0.19000000000000006,0.6415170475612811,11.11140120297719,2.2781062875263744e-27,True
DIAGNOSIS EXPERIMENT (N=16),Success,Planning+IG,Thompson,0.9866666666666667,"[0.977, 0.995]",0.7766666666666666,"[0.743, 0.808]",0.21000000000000008,0.6869155205848558,11.897725821605952,6.219000259068849e-31,True
DIAGNOSIS EXPERIMENT (N=16),Success,EpistemicOnly,EFE,0.0,"[0.000, 0.000]",0.7966666666666666,"[0.763, 0.828]",-0.7966666666666666,-2.796963615151416,-48.444830883637756,1.716784408673203e-284,True
DIAGNOSIS EXPERIMENT (N=16),Success,EpistemicOnly,Thompson,0.0,"[0.000, 0.000]",0.7766666666666666,"[0.743, 0.808]",-0.7766666666666666,-2.6350771982611856,-45.640875892546205,2.3007526904863155e-264,True
DIAGNOSIS EXPERIMENT (N=16),Success,EFE,Thompson,0.7966666666666666,"[0.763, 0.828]",0.7766666666666666,"[0.743, 0.808]",0.020000000000000018,0.04879468039359911,0.8451486558079861,0.39819659923660544,False
DIAGNOSIS EXPERIMENT (N=16),Observations,Myopic,Planning,4.0,"[4.000, 4.000]",11.836666666666666,"[11.573, 12.110]",-7.836666666666666,-3.300009402287997,-57.157839502178135,0.0,True
DIAGNOSIS EXPERIMENT (N=16),Observations,Myopic,InfoGain,4.0,"[4.000, 4.000]",4.0,"[4.000, 4.000]",0.0,0.0,,1.0,False
DIAGNOSIS EXPERIMENT (N=16),Observations,Myopic,InfoGain-Tuned,4.0,"[4.000, 4.000]",26.56,"[26.023, 27.113]",-22.56,-4.725931837525086,-81.85554055700791,0.0,True
DIAGNOSIS EXPERIMENT (N=16),Observations,Myopic,Planning+IG,4.0,"[4.000, 4.000]",26.636666666666667,"[26.140, 27.150]",-22.636666666666667,-5.088886891494643,-88.1421065003997,0.0,True
DIAGNOSIS EXPERIMENT (N=16),Observations,Myopic,EpistemicOnly,4.0,"[4.000, 4.000]",200.0,"[200.000, 200.000]",-196.0,0.0,-inf,0.0,True
DIAGNOSIS EXPERIMENT (N=16),Observations,Myopic,EFE,4.0,"[4.000, 4.000]",11.633333333333333,"[11.370, 11.903]",-7.633333333333333,-3.2327794584406044,-55.99338271684125,0.0,True
DIAGNOSIS EXPERIMENT (N=16),Observations,Myopic,Thompson,4.0,"[4.000, 4.000]",11.92,"[11.667, 12.187]",-7.92,-3.4427341037788795,-59.62990384695122,0.0,True
DIAGNOSIS EXPERIMENT (N=16),Observations,Planning,InfoGain,11.836666666666666,"[11.573, 12.110]",4.0,"[4.000, 4.000]",7.836666666666666,3.300009402287997,57.157839502178135,0.0,True
DIAGNOSIS EXPERIMENT (N=16),Observations,Planning,InfoGain-Tuned,11.836666666666666,"[11.573, 12.110]",26.56,"[26.023, 27.113]",-14.723333333333333,-2.761460259873679,-47.82989473183568,4.1484388368821213e-280,True
DIAGNOSIS EXPERIMENT (N=16),Observations,Planning,Planning+IG,11.836666666666666,"[11.573, 12.110]",26.636666666666667,"[26.140, 27.150]",-14.8,-2.935077457608547,-50.837032807280906,2.279382330719857e-301,True
DIAGNOSIS EXPERIMENT (N=16),Observations,Planning,EpistemicOnly,11.836666666666666,"[11.573, 12.110]",200.0,"[200.000, 200.000]",-188.16333333333333,-79.23531720534034,-1372.395951534859,0.0,True
DIAGNOSIS EXPERIMENT (N=16),Observations,Planning,EFE,11.836666666666666,"[11.573, 12.110]",11.633333333333333,"[11.370, 11.903]",0.20333333333333314,0.0607173591668403,1.0516555097837532,0.2931697086646197,False
DIAGNOSIS EXPERIMENT (N=16),Observations,Planning,Thompson,11.836666666666666,"[11.573, 12.110]",11.92,"[11.667, 12.187]",-0.08333333333333393,-0.025204337553281896,-0.43655193213400484,0.6625149938178787,False
DIAGNOSIS EXPERIMENT (N=16),Observations,InfoGain,InfoGain-Tuned,4.0,"[4.000, 4.000]",26.56,"[26.023, 27.113]",-22.56,-4.725931837525086,-81.85554055700791,0.0,True
DIAGNOSIS EXPERIMENT (N=16),Observations,InfoGain,Planning+IG,4.0,"[4.000, 4.000]",26.636666666666667,"[26.140, 27.150]",-22.636666666666667,-5.088886891494643,-88.1421065003997,0.0,True
DIAGNOSIS EXPERIMENT (N=16),Observations,InfoGain,EpistemicOnly,4.0,"[4.000, 4.000]",200.0,"[200.000, 200.000]",-196.0,0.0,-inf,0.0,True
DIAGNOSIS EXPERIMENT (N=16),Observations,InfoGain,EFE,4.0,"[4.000, 4.000]",11.633333333333333,"[11.370, 11.903]",-7.633333333333333,-3.2327794584406044,-55.99338271684125,0.0,True
DIAGNOSIS EXPERIMENT (N=16),Observations,InfoGain,Thompson,4.0,"[4.000, 4.000]",11.92,"[11.667, 12.187]",-7.92,-3.4427341037788795,-59.62990384695122,0.0,True
DIAGNOSIS EXPERIMENT (N=16),Observations,InfoGain-Tuned,Planning+IG,26.56,"[26.023, 27.113]",26.636666666666667,"[26.140, 27.150]",-0.07666666666666799,-0.011749791913761633,-0.203512365729971,0.8387691434298068,False
DIAGNOSIS EXPERIMENT (N=16),Observations,InfoGain-Tuned,EpistemicOnly,26.56,"[26.023, 27.113]",200.0,"[200.000, 200.000]",-173.44,-36.332695828916265,-629.3007515162878,0.0,True
DIAGNOSIS EXPERIMENT (N=16),Observations,InfoGain-Tuned,EFE,26.56,"[26.023, 27.113]",11.633333333333333,"[11.370, 11.903]",14.926666666666666,2.802753083984353,48.545107425312594,3.3240103130834774e-285,True
DIAGNOSIS EXPERIMENT (N=16),Observations,InfoGain-Tuned,Thompson,26.56,"[26.023, 27.113]",11.92,"[11.667, 12.187]",14.639999999999999,2.7627493931362417,47.85222317492053,2.873553046652192e-280,True
DIAGNOSIS EXPERIMENT (N=16),Observations,Planning+IG,EpistemicOnly,26.636666666666667,"[26.140, 27.150]",200.0,"[200.000, 200.000]",-173.36333333333334,-38.97333505223751,-675.0379645088041,0.0,True
DIAGNOSIS EXPERIMENT (N=16),Observations,Planning+IG,EFE,26.636666666666667,"[26.140, 27.150]",11.633333333333333,"[11.370, 11.903]",15.003333333333334,2.979152866216465,51.60044127801363,1.0768726360482797e-306,True
DIAGNOSIS EXPERIMENT (N=16),Observations,Planning+IG,Thompson,26.636666666666667,"[26.140, 27.150]",11.92,"[11.667, 12.187]",14.716666666666667,2.938678633548696,50.899407004234234,8.347848757693864e-302,True
DIAGNOSIS EXPERIMENT (N=16),Observations,EpistemicOnly,EFE,200.0,"[200.000, 200.000]",11.633333333333333,"[11.370, 11.903]",188.36666666666667,79.7748328368902,1381.7406363880784,0.0,True
DIAGNOSIS EXPERIMENT (N=16),Observations,EpistemicOnly,Thompson,200.0,"[200.000, 200.000]",11.92,"[11.667, 12.187]",188.08,81.75624119175906,1416.0596357998215,0.0,True
DIAGNOSIS EXPERIMENT (N=16),Observations,EFE,Thompson,11.633333333333333,"[11.370, 11.903]",11.92,"[11.667, 12.187]",-0.28666666666666707,-0.08695780401352271,-1.5061533466603814,0.13229142854932588,False
