env,metric,agent_a,agent_b,mean_a,ci_a,mean_b,ci_b,diff,cohens_d,t_stat,p_raw,significant_hb
BANDIT EXPERIMENT (K=4),Reward,Planning,EFE,5.58905,"[5.511, 5.669]",6.19355,"[6.125, 6.263]",-0.6044999999999998,-0.15985570715364522,-11.303505453971345,1.5498477922503506e-29,True
BANDIT EXPERIMENT (K=4),Reward,Planning,Thompson,5.58905,"[5.511, 5.669]",6.2098,"[6.142, 6.276]",-0.6207500000000001,-0.16462137572292312,-11.640489110193744,3.2348339960824496e-31,True
BANDIT EXPERIMENT (K=4),Reward,InfoGain,InfoGain-Tuned,5.47365,"[5.387, 5.561]",5.11555,"[5.060, 5.172]",0.3581000000000003,0.09668734345661589,6.836827621308586,8.330074168160146e-12,True
BANDIT EXPERIMENT (K=4),Reward,InfoGain,Planning+IG,5.47365,"[5.387, 5.561]",3.85115,"[3.790, 3.911]",1.6225,0.42703995996185523,30.196285152665958,6.51862052540868e-196,True
BANDIT EXPERIMENT (K=4),Reward,InfoGain,EpistemicOnly,5.47365,"[5.387, 5.561]",3.2509,"[3.174, 3.328]",2.22275,0.5358150073134351,37.88784251328496,2.019703510917976e-303,True
BANDIT EXPERIMENT (K=4),Reward,InfoGain,EFE,5.47365,"[5.387, 5.561]",6.19355,"[6.125, 6.263]",-0.7199,-0.18146043062515613,-12.8311901012079,1.5424530413044627e-37,True
BANDIT EXPERIMENT (K=4),Reward,InfoGain,Thompson,5.47365,"[5.387, 5.561]",6.2098,"[6.142, 6.276]",-0.7361500000000003,-0.186037407397763,-13.15483123253226,2.3262629578681843e-39,True
BANDIT EXPERIMENT (K=4),Reward,InfoGain-Tuned,Planning+IG,5.11555,"[5.060, 5.172]",3.85115,"[3.790, 3.911]",1.2643999999999997,0.42315705823972133,29.921722538825783,1.7671089509705787e-192,True
BANDIT EXPERIMENT (K=4),Reward,InfoGain-Tuned,EpistemicOnly,5.11555,"[5.060, 5.172]",3.2509,"[3.174, 3.328]",1.8646499999999997,0.5450991582024708,38.54433111840458,0.0,True
BANDIT EXPERIMENT (K=4),Reward,InfoGain-Tuned,EFE,5.11555,"[5.060, 5.172]",6.19355,"[6.125, 6.263]",-1.0780000000000003,-0.3370092795049625,-23.83015468607516,8.624639143585387e-124,True
BANDIT EXPERIMENT (K=4),Reward,InfoGain-Tuned,Thompson,5.11555,"[5.060, 5.172]",6.2098,"[6.142, 6.276]",-1.0942500000000006,-0.34345620683133815,-24.286021289104866,1.9894356217588426e-128,True
BANDIT EXPERIMENT (K=4),Reward,Planning+IG,EpistemicOnly,3.85115,"[3.790, 3.911]",3.2509,"[3.174, 3.328]",0.60025,0.17032395218323396,12.0437221587258,2.728995591048155e-33,True
BANDIT EXPERIMENT (K=4),Reward,Planning+IG,EFE,3.85115,"[3.790, 3.911]",6.19355,"[6.125, 6.263]",-2.3424,-0.7078696382154279,-50.05394213781972,0.0,True
BANDIT EXPERIMENT (K=4),Reward,Planning+IG,Thompson,3.85115,"[3.790, 3.911]",6.2098,"[6.142, 6.276]",-2.3586500000000004,-0.7154403618918439,-50.589273142828056,0.0,True
BANDIT EXPERIMENT (K=4),Reward,EpistemicOnly,EFE,3.2509,"[3.174, 3.328]",6.19355,"[6.125, 6.263]",-2.94265,-0.7943437498489626,-56.1685852111352,0.0,True
BANDIT EXPERIMENT (K=4),Reward,EpistemicOnly,Thompson,3.2509,"[3.174, 3.328]",6.2098,"[6.142, 6.276]",-2.9589000000000003,-0.8011059906298466,-56.646747842353136,0.0,True
BANDIT EXPERIMENT (K=4),Reward,EFE,Thompson,6.19355,"[6.125, 6.263]",6.2098,"[6.142, 6.276]",-0.01625000000000032,-0.00465763944047823,-0.32934484326840735,0.7418985020557991,False
BANDIT EXPERIMENT (K=4),Success,Myopic,Planning,0.6183,"[0.609, 0.628]",0.6895,"[0.680, 0.699]",-0.07120000000000004,-0.15007945673484183,-10.612220157399971,3.0706029284665516e-26,True
BANDIT EXPERIMENT (K=4),Success,Myopic,InfoGain,0.6183,"[0.609, 0.628]",0.6109,"[0.601, 0.621]",0.007399999999999962,0.015204439731201717,1.0751162438074904,0.28233565871866084,False
BANDIT EXPERIMENT (K=4),Success,Myopic,InfoGain-Tuned,0.6183,"[0.609, 0.628]",0.9918,"[0.990, 0.994]",-0.37350000000000005,-1.068971957791179,-75.58773202524024,0.0,True
BANDIT EXPERIMENT (K=4),Success,Myopic,Planning+IG,0.6183,"[0.609, 0.628]",0.9985,"[0.998, 0.999]",-0.3802000000000001,-1.1032424719130574,-78.0110233182732,0.0,True
BANDIT EXPERIMENT (K=4),Success,Myopic,EpistemicOnly,0.6183,"[0.609, 0.628]",0.2501,"[0.242, 0.259]",0.36819999999999997,0.8000591721552106,56.572726598144484,0.0,True
BANDIT EXPERIMENT (K=4),Success,Myopic,EFE,0.6183,"[0.609, 0.628]",0.8625,"[0.856, 0.869]",-0.24420000000000008,-0.5799229208222182,-41.00674298788998,0.0,True
BANDIT EXPERIMENT (K=4),Success,Myopic,Thompson,0.6183,"[0.609, 0.628]",0.8656,"[0.859, 0.872]",-0.24730000000000008,-0.5891628371285241,-41.66010373566848,0.0,True
BANDIT EXPERIMENT (K=4),Success,Planning,InfoGain,0.6895,"[0.680, 0.699]",0.6109,"[0.601, 0.621]",0.0786,0.1653663228219578,11.693164824729008,1.7491909926699669e-31,True
BANDIT EXPERIMENT (K=4),Success,Planning,InfoGain-Tuned,0.6895,"[0.680, 0.699]",0.9918,"[0.990, 0.994]",-0.3023,-0.9068540666785003,-64.12426600949651,0.0,True
BANDIT EXPERIMENT (K=4),Success,Planning,Planning+IG,0.6895,"[0.680, 0.699]",0.9985,"[0.998, 0.999]",-0.30900000000000005,-0.9411091009469614,-66.54646271159714,0.0,True
BANDIT EXPERIMENT (K=4),Success,Planning,EpistemicOnly,0.6895,"[0.680, 0.699]",0.2501,"[0.242, 0.259]",0.4394,0.9804715490015263,69.32980810594576,0.0,True
BANDIT EXPERIMENT (K=4),Success,Planning,EFE,0.6895,"[0.680, 0.699]",0.8625,"[0.856, 0.869]",-0.17300000000000004,-0.4241541828743078,-29.992229897906206,2.3354627920603027e-193,True
BANDIT EXPERIMENT (K=4),Success,Planning,Thompson,0.6895,"[0.680, 0.699]",0.8656,"[0.859, 0.872]",-0.17610000000000003,-0.4332267604469267,-30.633758010350185,1.9279175123049506e-201,True
BANDIT EXPERIMENT (K=4),Success,InfoGain,InfoGain-Tuned,0.6109,"[0.601, 0.621]",0.9918,"[0.990, 0.994]",-0.3809,-1.0863839104725166,-76.81894300670758,0.0,True
BANDIT EXPERIMENT (K=4),Success,InfoGain,Planning+IG,0.6109,"[0.601, 0.621]",0.9985,"[0.998, 0.999]",-0.38760000000000006,-1.1207207812377793,-79.2469264229919,0.0,True
BANDIT EXPERIMENT (K=4),Success,InfoGain,EpistemicOnly,0.6109,"[0.601, 0.621]",0.2501,"[0.242, 0.259]",0.3608,0.7824147825576261,55.32507984470955,0.0,True
BANDIT EXPERIMENT (K=4),Success,InfoGain,EFE,0.6109,"[0.601, 0.621]",0.8625,"[0.856, 0.869]",-0.25160000000000005,-0.5960725075325027,-42.14869121551022,0.0,True
BANDIT EXPERIMENT (K=4),Success,InfoGain,Thompson,0.6109,"[0.601, 0.621]",0.8656,"[0.859, 0.872]",-0.25470000000000004,-0.6053372394697301,-42.80380669337911,0.0,True
BANDIT EXPERIMENT (K=4),Success,InfoGain-Tuned,Planning+IG,0.9918,"[0.990, 0.994]",0.9985,"[0.998, 0.999]",-0.006700000000000039,-0.09654803550155613,-6.826977061338988,8.920894048926684e-12,True
BANDIT EXPERIMENT (K=4),Success,InfoGain-Tuned,EpistemicOnly,0.9918,"[0.990, 0.994]",0.2501,"[0.242, 0.259]",0.7417,2.3710749893944403,167.660320370263,0.0,True
BANDIT EXPERIMENT (K=4),Success,InfoGain-Tuned,EFE,0.9918,"[0.990, 0.994]",0.8625,"[0.856, 0.869]",0.12929999999999997,0.513639091967106,36.31976850124415,9.168097403160423e-280,True
BANDIT EXPERIMENT (K=4),Success,InfoGain-Tuned,Thompson,0.9918,"[0.990, 0.994]",0.8656,"[0.859, 0.872]",0.12619999999999998,0.5058495161267753,35.768962311317665,1.1607481480833453e-271,True
BANDIT EXPERIMENT (K=4),Success,Planning+IG,EpistemicOnly,0.9985,"[0.998, 0.999]",0.2501,"[0.242, 0.259]",0.7484000000000001,2.4341162512131027,172.11801074291628,0.0,True
BANDIT EXPERIMENT (K=4),Success,Planning+IG,EFE,0.9985,"[0.998, 0.999]",0.8625,"[0.856, 0.869]",0.136,0.5549783682682597,39.24289676143316,0.0,True
BANDIT EXPERIMENT (K=4),Success,Planning+IG,Thompson,0.9985,"[0.998, 0.999]",0.8656,"[0.859, 0.872]",0.13290000000000002,0.5474976179702004,38.713927835021046,0.0,True
BANDIT EXPERIMENT (K=4),Success,EpistemicOnly,EFE,0.2501,"[0.242, 0.259]",0.8625,"[0.856, 0.869]",-0.6124,-1.5651853429210483,-110.67531697932652,0.0,True
BANDIT EXPERIMENT (K=4),Success,EpistemicOnly,Thompson,0.2501,"[0.242, 0.259]",0.8656,"[0.859, 0.872]",-0.6155,-1.5789396936622482,-111.64789644731856,0.0,True
BANDIT EXPERIMENT (K=4),Success,EFE,Thompson,0.8625,"[0.856, 0.869]",0.8656,"[0.859, 0.872]",-0.0030999999999999917,-0.009044516929991682,-0.6395439253753653,0.5224764738243624,False
BANDIT EXPERIMENT (K=4),Observations,Myopic,Planning,2.0379,"[2.021, 2.055]",3.2329,"[3.191, 3.275]",-1.1949999999999998,-0.7300675192545225,-51.62356935889133,0.0,True
BANDIT EXPERIMENT (K=4),Observations,Myopic,InfoGain,2.0379,"[2.021, 2.055]",2.0489,"[2.032, 2.066]",-0.01100000000000012,-0.012724963672057665,-0.8997908102864447,0.3682424203142909,False
BANDIT EXPERIMENT (K=4),Observations,Myopic,InfoGain-Tuned,2.0379,"[2.021, 2.055]",9.6213,"[9.513, 9.727]",-7.583399999999999,-1.926239905173469,-136.20572991402923,0.0,True
BANDIT EXPERIMENT (K=4),Observations,Myopic,Planning+IG,2.0379,"[2.021, 2.055]",12.2707,"[12.151, 12.393]",-10.2328,-2.319779106249009,-164.03315368835428,0.0,True
BANDIT EXPERIMENT (K=4),Observations,Myopic,EpistemicOnly,2.0379,"[2.021, 2.055]",0.0,"[0.000, 0.000]",2.0379,3.33513689111311,235.82979118915,0.0,True
BANDIT EXPERIMENT (K=4),Observations,Myopic,EFE,2.0379,"[2.021, 2.055]",5.1379,"[5.074, 5.201]",-3.1,-1.2853165444757677,-90.8856044570076,0.0,True
BANDIT EXPERIMENT (K=4),Observations,Myopic,Thompson,2.0379,"[2.021, 2.055]",5.1612,"[5.097, 5.225]",-3.1233,-1.2886929374838476,-91.12435149620403,0.0,True
BANDIT EXPERIMENT (K=4),Observations,Planning,InfoGain,3.2329,"[3.191, 3.275]",2.0489,"[2.032, 2.066]",1.1839999999999997,0.7232766890685244,51.14338515145077,0.0,True
BANDIT EXPERIMENT (K=4),Observations,Planning,InfoGain-Tuned,3.2329,"[3.191, 3.275]",9.6213,"[9.513, 9.727]",-6.3884,-1.5301122317696363,-108.1952735060792,0.0,True
BANDIT EXPERIMENT (K=4),Observations,Planning,Planning+IG,3.2329,"[3.191, 3.275]",12.2707,"[12.151, 12.393]",-9.0378,-1.9541301743821704,-138.17786976268832,0.0,True
BANDIT EXPERIMENT (K=4),Observations,Planning,EpistemicOnly,3.2329,"[3.191, 3.275]",0.0,"[0.000, 0.000]",3.2329,2.129000981806912,150.54310313884852,0.0,True
BANDIT EXPERIMENT (K=4),Observations,Planning,EFE,3.2329,"[3.191, 3.275]",5.1379,"[5.074, 5.201]",-1.9050000000000002,-0.6843162649679678,-48.388467143510034,0.0,True
BANDIT EXPERIMENT (K=4),Observations,Planning,Thompson,3.2329,"[3.191, 3.275]",5.1612,"[5.097, 5.225]",-1.9283000000000001,-0.6901583327243029,-48.80156371617561,0.0,True
BANDIT EXPERIMENT (K=4),Observations,InfoGain,InfoGain-Tuned,2.0489,"[2.032, 2.066]",9.6213,"[9.513, 9.727]",-7.5724,-1.9234133936732136,-136.005865369136,0.0,True
BANDIT EXPERIMENT (K=4),Observations,InfoGain,Planning+IG,2.0489,"[2.032, 2.066]",12.2707,"[12.151, 12.393]",-10.2218,-2.3172542813388803,-163.85462160682818,0.0,True
BANDIT EXPERIMENT (K=4),Observations,InfoGain,EpistemicOnly,2.0489,"[2.032, 2.066]",0.0,"[0.000, 0.000]",2.0489,3.3507945574676654,236.9369553948363,0.0,True
BANDIT EXPERIMENT (K=4),Observations,InfoGain,EFE,2.0489,"[2.032, 2.066]",5.1379,"[5.074, 5.201]",-3.089,-1.2806982108768994,-90.55903895645348,0.0,True
BANDIT EXPERIMENT (K=4),Observations,InfoGain,Thompson,2.0489,"[2.032, 2.066]",5.1612,"[5.097, 5.225]",-3.1123,-1.2840971421588578,-90.79937969227944,0.0,True
BANDIT EXPERIMENT (K=4),Observations,InfoGain-Tuned,Planning+IG,9.6213,"[9.513, 9.727]",12.2707,"[12.151, 12.393]",-2.6494,-0.4529698017205912,-32.02980184693559,1.4443486113357623e-219,True
BANDIT EXPERIMENT (K=4),Observations,InfoGain-Tuned,EpistemicOnly,9.6213,"[9.513, 9.727]",0.0,"[0.000, 0.000]",9.6213,2.4738605508572786,174.92835712210695,0.0,True
BANDIT EXPERIMENT (K=4),Observations,InfoGain-Tuned,EFE,9.6213,"[9.513, 9.727]",5.1379,"[5.074, 5.201]",4.4834,0.9885445209613701,69.90065342765921,0.0,True
BANDIT EXPERIMENT (K=4),Observations,InfoGain-Tuned,Thompson,9.6213,"[9.513, 9.727]",5.1612,"[5.097, 5.225]",4.4601,0.9820504377239372,69.44145239818133,0.0,True
BANDIT EXPERIMENT (K=4),Observations,Planning+IG,EpistemicOnly,12.2707,"[12.151, 12.393]",0.0,"[0.000, 0.000]",12.2707,2.808851160220923,198.6157702735916,0.0,True
BANDIT EXPERIMENT (K=4),Observations,Planning+IG,EFE,12.2707,"[12.151, 12.393]",5.1379,"[5.074, 5.201]",7.1328,1.44021443646238,101.8385394385311,0.0,True
BANDIT EXPERIMENT (K=4),Observations,Planning+IG,Thompson,12.2707,"[12.151, 12.393]",5.1612,"[5.097, 5.225]",7.1095,1.433848532505189,101.38840205287988,0.0,True
BANDIT EXPERIMENT (K=4),Observations,EpistemicOnly,EFE,0.0,"[0.000, 0.000]",5.1379,"[5.074, 5.201]",-5.1379,-2.2021104988455376,-155.712726665577,0.0,True
BANDIT EXPERIMENT (K=4),Observations,EpistemicOnly,Thompson,0.0,"[0.000, 0.000]",5.1612,"[5.097, 5.225]",-5.1612,-2.200631578186853,-155.6081511829178,0.0,True
BANDIT EXPERIMENT (K=4),Observations,EFE,Thompson,5.1379,"[5.074, 5.201]",5.1612,"[5.097, 5.225]",-0.023299999999999876,-0.007043086909074911,-0.49802145138930703,0.6184743991092918,False
