env,metric,agent_a,agent_b,mean_a,ci_a,mean_b,ci_b,diff,cohens_d,t_stat,p_raw,significant_hb
TILEWORLD EXPERIMENT (8x8),Reward,Planning,EFE,-49.1,"[-49.600, -48.500]",-25.856666666666666,"[-28.087, -23.613]",-23.243333333333336,-1.1408330628189252,-19.759808277567952,1.8997480446761661e-75,True
TILEWORLD EXPERIMENT (8x8),Reward,InfoGain,InfoGain-Tuned,-48.3,"[-49.100, -47.400]",-31.13,"[-32.117, -30.227]",-17.169999999999998,-1.5745575719012441,-27.272137139752406,8.622854459617192e-128,True
TILEWORLD EXPERIMENT (8x8),Reward,InfoGain,Planning+IG,-48.3,"[-49.100, -47.400]",-31.89666666666667,"[-32.970, -30.887]",-16.40333333333333,-1.4143756733465696,-24.497705272257004,9.055164106994843e-108,True
TILEWORLD EXPERIMENT (8x8),Reward,InfoGain,EpistemicOnly,-48.3,"[-49.100, -47.400]",-200.0,"[-200.000, -200.000]",151.7,21.531764767976533,372.94110554756855,0.0,True
TILEWORLD EXPERIMENT (8x8),Reward,InfoGain,EFE,-48.3,"[-49.100, -47.400]",-25.856666666666666,"[-28.087, -23.613]",-22.44333333333333,-1.0722637228162404,-18.5721524703068,7.307992645085253e-68,True
TILEWORLD EXPERIMENT (8x8),Reward,InfoGain-Tuned,Planning+IG,-31.13,"[-32.117, -30.227]",-31.89666666666667,"[-32.970, -30.887]",0.7666666666666693,0.061751742585842595,1.069571556145941,0.28502765442050354,False
TILEWORLD EXPERIMENT (8x8),Reward,InfoGain-Tuned,EpistemicOnly,-31.13,"[-32.117, -30.227]",-200.0,"[-200.000, -200.000]",168.87,20.289362261308515,351.42206289756916,0.0,True
TILEWORLD EXPERIMENT (8x8),Reward,InfoGain-Tuned,EFE,-31.13,"[-32.117, -30.227]",-25.856666666666666,"[-28.087, -23.613]",-5.273333333333333,-0.24647822537651998,-4.2691280931154525,2.1173986814905468e-05,True
TILEWORLD EXPERIMENT (8x8),Reward,Planning+IG,EpistemicOnly,-31.89666666666667,"[-32.970, -30.887]",-200.0,"[-200.000, -200.000]",168.10333333333332,18.247744481322123,316.0602056518451,0.0,True
TILEWORLD EXPERIMENT (8x8),Reward,Planning+IG,EFE,-31.89666666666667,"[-32.970, -30.887]",-25.856666666666666,"[-28.087, -23.613]",-6.040000000000003,-0.27762366479211625,-4.808582928034162,1.7130862082513582e-06,True
TILEWORLD EXPERIMENT (8x8),Reward,EpistemicOnly,EFE,-200.0,"[-200.000, -200.000]",-25.856666666666666,"[-28.087, -23.613]",-174.14333333333335,-8.83554663351964,-153.03615681900166,0.0,True
TILEWORLD EXPERIMENT (8x8),Success,Myopic,Planning,0.015,"[0.007, 0.025]",0.015,"[0.007, 0.025]",0.0,0.0,0.0,1.0,False
TILEWORLD EXPERIMENT (8x8),Success,Myopic,InfoGain,0.015,"[0.007, 0.025]",0.028333333333333332,"[0.015, 0.043]",-0.013333333333333332,-0.09159944012115988,-1.58654884234712,0.11287875272622404,False
TILEWORLD EXPERIMENT (8x8),Success,Myopic,InfoGain-Tuned,0.015,"[0.007, 0.025]",0.98,"[0.968, 0.990]",-0.965,-7.354594688376989,-127.38531669345141,0.0,True
TILEWORLD EXPERIMENT (8x8),Success,Myopic,Planning+IG,0.015,"[0.007, 0.025]",0.9666666666666667,"[0.952, 0.980]",-0.9516666666666667,-6.202996653577034,-107.43905363175145,0.0,True
TILEWORLD EXPERIMENT (8x8),Success,Myopic,EpistemicOnly,0.015,"[0.007, 0.025]",0.0,"[0.000, 0.000]",0.015,0.17437342506975761,3.0202363171062476,0.002579280024482501,True
TILEWORLD EXPERIMENT (8x8),Success,Myopic,EFE,0.015,"[0.007, 0.025]",0.6916666666666667,"[0.655, 0.728]",-0.6766666666666666,-2.002272160081839,-34.68037111842429,4.814332688370243e-183,True
TILEWORLD EXPERIMENT (8x8),Success,Planning,InfoGain,0.015,"[0.007, 0.025]",0.028333333333333332,"[0.015, 0.043]",-0.013333333333333332,-0.09159944012115988,-1.58654884234712,0.11287875272622404,False
TILEWORLD EXPERIMENT (8x8),Success,Planning,InfoGain-Tuned,0.015,"[0.007, 0.025]",0.98,"[0.968, 0.990]",-0.965,-7.354594688376989,-127.38531669345141,0.0,True
TILEWORLD EXPERIMENT (8x8),Success,Planning,Planning+IG,0.015,"[0.007, 0.025]",0.9666666666666667,"[0.952, 0.980]",-0.9516666666666667,-6.202996653577034,-107.43905363175145,0.0,True
TILEWORLD EXPERIMENT (8x8),Success,Planning,EpistemicOnly,0.015,"[0.007, 0.025]",0.0,"[0.000, 0.000]",0.015,0.17437342506975761,3.0202363171062476,0.002579280024482501,True
TILEWORLD EXPERIMENT (8x8),Success,Planning,EFE,0.015,"[0.007, 0.025]",0.6916666666666667,"[0.655, 0.728]",-0.6766666666666666,-2.002272160081839,-34.68037111842429,4.814332688370243e-183,True
TILEWORLD EXPERIMENT (8x8),Success,InfoGain,InfoGain-Tuned,0.028333333333333332,"[0.015, 0.043]",0.98,"[0.968, 0.990]",-0.9516666666666667,-6.194216235157016,-107.28697232359958,0.0,True
TILEWORLD EXPERIMENT (8x8),Success,InfoGain,Planning+IG,0.028333333333333332,"[0.015, 0.043]",0.9666666666666667,"[0.952, 0.980]",-0.9383333333333334,-5.424139852257197,-93.94885811468608,0.0,True
TILEWORLD EXPERIMENT (8x8),Success,InfoGain,EpistemicOnly,0.028333333333333332,"[0.015, 0.043]",0.0,"[0.000, 0.000]",0.028333333333333332,0.24129202442689587,4.1793004576853425,3.136554401702666e-05,True
TILEWORLD EXPERIMENT (8x8),Success,InfoGain,EFE,0.028333333333333332,"[0.015, 0.043]",0.6916666666666667,"[0.655, 0.728]",-0.6633333333333333,-1.910123176563914,-33.08430390523556,4.842020617870562e-171,True
TILEWORLD EXPERIMENT (8x8),Success,InfoGain-Tuned,Planning+IG,0.98,"[0.968, 0.990]",0.9666666666666667,"[0.952, 0.980]",0.013333333333333308,0.0827624815907685,1.4334882307569492,0.15197928527996418,False
TILEWORLD EXPERIMENT (8x8),Success,InfoGain-Tuned,EpistemicOnly,0.98,"[0.968, 0.990]",0.0,"[0.000, 0.000]",0.98,9.891241917305766,171.32133550728588,0.0,True
TILEWORLD EXPERIMENT (8x8),Success,InfoGain-Tuned,EFE,0.98,"[0.968, 0.990]",0.6916666666666667,"[0.655, 0.728]",0.28833333333333333,0.8442995612189591,14.623697368393467,1.102241195208819e-44,True
TILEWORLD EXPERIMENT (8x8),Success,Planning+IG,EpistemicOnly,0.9666666666666667,"[0.952, 0.980]",0.0,"[0.000, 0.000]",0.9666666666666667,7.609423981704092,131.79908952644553,0.0,True
TILEWORLD EXPERIMENT (8x8),Success,Planning+IG,EFE,0.9666666666666667,"[0.952, 0.980]",0.6916666666666667,"[0.655, 0.728]",0.275,0.7842815792008845,13.584155426162864,3.3830839107222585e-39,True
TILEWORLD EXPERIMENT (8x8),Success,EpistemicOnly,EFE,0.0,"[0.000, 0.000]",0.6916666666666667,"[0.655, 0.728]",-0.6916666666666667,-2.116366936287044,-36.65655061108045,6.708386194537857e-198,True
TILEWORLD EXPERIMENT (8x8),Observations,Myopic,Planning,0.0,"[0.000, 0.000]",0.0,"[0.000, 0.000]",0.0,0.0,,1.0,False
TILEWORLD EXPERIMENT (8x8),Observations,Myopic,InfoGain,0.0,"[0.000, 0.000]",0.0,"[0.000, 0.000]",0.0,0.0,,1.0,False
TILEWORLD EXPERIMENT (8x8),Observations,Myopic,InfoGain-Tuned,0.0,"[0.000, 0.000]",39.93,"[39.283, 40.613]",-39.93,-6.783211298458873,-117.48866607406023,0.0,True
TILEWORLD EXPERIMENT (8x8),Observations,Myopic,Planning+IG,0.0,"[0.000, 0.000]",39.89666666666667,"[39.267, 40.550]",-39.89666666666667,-7.055967972905671,-122.212950256514,0.0,True
TILEWORLD EXPERIMENT (8x8),Observations,Myopic,EpistemicOnly,0.0,"[0.000, 0.000]",200.0,"[200.000, 200.000]",-200.0,0.0,-inf,0.0,True
TILEWORLD EXPERIMENT (8x8),Observations,Myopic,EFE,0.0,"[0.000, 0.000]",17.356666666666666,"[17.043, 17.677]",-17.356666666666666,-6.195066390502163,-107.3016974461208,0.0,True
TILEWORLD EXPERIMENT (8x8),Observations,Planning,InfoGain,0.0,"[0.000, 0.000]",0.0,"[0.000, 0.000]",0.0,0.0,,1.0,False
TILEWORLD EXPERIMENT (8x8),Observations,Planning,InfoGain-Tuned,0.0,"[0.000, 0.000]",39.93,"[39.283, 40.613]",-39.93,-6.783211298458873,-117.48866607406023,0.0,True
TILEWORLD EXPERIMENT (8x8),Observations,Planning,Planning+IG,0.0,"[0.000, 0.000]",39.89666666666667,"[39.267, 40.550]",-39.89666666666667,-7.055967972905671,-122.212950256514,0.0,True
TILEWORLD EXPERIMENT (8x8),Observations,Planning,EpistemicOnly,0.0,"[0.000, 0.000]",200.0,"[200.000, 200.000]",-200.0,0.0,-inf,0.0,True
TILEWORLD EXPERIMENT (8x8),Observations,Planning,EFE,0.0,"[0.000, 0.000]",17.356666666666666,"[17.043, 17.677]",-17.356666666666666,-6.195066390502163,-107.3016974461208,0.0,True
TILEWORLD EXPERIMENT (8x8),Observations,InfoGain,InfoGain-Tuned,0.0,"[0.000, 0.000]",39.93,"[39.283, 40.613]",-39.93,-6.783211298458873,-117.48866607406023,0.0,True
TILEWORLD EXPERIMENT (8x8),Observations,InfoGain,Planning+IG,0.0,"[0.000, 0.000]",39.89666666666667,"[39.267, 40.550]",-39.89666666666667,-7.055967972905671,-122.212950256514,0.0,True
TILEWORLD EXPERIMENT (8x8),Observations,InfoGain,EpistemicOnly,0.0,"[0.000, 0.000]",200.0,"[200.000, 200.000]",-200.0,0.0,-inf,0.0,True
TILEWORLD EXPERIMENT (8x8),Observations,InfoGain,EFE,0.0,"[0.000, 0.000]",17.356666666666666,"[17.043, 17.677]",-17.356666666666666,-6.195066390502163,-107.3016974461208,0.0,True
TILEWORLD EXPERIMENT (8x8),Observations,InfoGain-Tuned,Planning+IG,39.93,"[39.283, 40.613]",39.89666666666667,"[39.267, 40.550]",0.03333333333333144,0.004083812917059199,0.07073371460952596,0.9436214931741493,False
TILEWORLD EXPERIMENT (8x8),Observations,InfoGain-Tuned,EpistemicOnly,39.93,"[39.283, 40.613]",200.0,"[200.000, 200.000]",-160.07,-27.192302342707535,-470.98449232343654,0.0,True
TILEWORLD EXPERIMENT (8x8),Observations,InfoGain-Tuned,EFE,39.93,"[39.283, 40.613]",17.356666666666666,"[17.043, 17.677]",22.573333333333334,3.46253233150142,59.97281921010383,0.0,True
TILEWORLD EXPERIMENT (8x8),Observations,Planning+IG,EpistemicOnly,39.89666666666667,"[39.267, 40.550]",200.0,"[200.000, 200.000]",-160.10333333333332,-28.315247531676185,-490.4344735375239,0.0,True
TILEWORLD EXPERIMENT (8x8),Observations,Planning+IG,EFE,39.89666666666667,"[39.267, 40.550]",17.356666666666666,"[17.043, 17.677]",22.540000000000003,3.5718988902372963,61.86710357389886,0.0,True
TILEWORLD EXPERIMENT (8x8),Observations,EpistemicOnly,EFE,200.0,"[200.000, 200.000]",17.356666666666666,"[17.043, 17.677]",182.64333333333335,65.19037310059248,1129.1303837459761,0.0,True
